severity,peop_in_car,exp,city,highway,gender,speed,op_way,give_way,red_light,bad_grip,bad_visibility,houses,yard_exit,r_roadcross,nr_roadcross,bridge,industry,mall,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,time_of_day,distance,medium,spacious,heavy,small
0,1,18,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1200,87,7,8,5,6,3.681609648831565,1,0,0,0
1,2,9,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,200,100,28,8,5,6,3.681609648831565,0,0,0,1
1,1,36,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,140,3,8,4,5,2.1864187425457757,1,0,0,0
1,1,8,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1600,180,18,8,4,6,1.9786195882254136,1,0,0,0
1,2,10,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1200,87,1,8,4,6,1.9786195882254136,1,0,0,0
1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1400,90,17,8,3,5,0.9987210448125258,1,0,0,0
0,1,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1500,100,1,8,2,6,2.429062781236805,1,0,0,0
0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1400,130,22,8,1,2,3.52728041883391,1,0,0,0
0,1,5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,120,2,7,0,3,3.273863351773635,1,0,0,0
1,1,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1400,130,18,7,5,1,4.086374896467083,1,0,0,0
1,1,22,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2800,400,8,3,2,4,1.3389167595293985,1,0,0,0
1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1600,150,8,3,2,4,1.3389167595293985,1,0,0,0
0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2000,180,1,7,2,4,5.035885129132035,1,0,0,0
0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,75,2,7,2,4,5.035885129132035,1,0,0,0
0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2500,130,7,7,1,5,1.3407972200696494,1,0,0,0
1,2,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1600,150,2,7,1,5,1.3407972200696494,1,0,0,0
1,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1300,80,4,7,1,7,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1500,180,29,7,0,5,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,12000,250,8,7,5,3,1.3407972200696494,0,0,1,0
0,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1500,130,9,7,5,3,1.3407972200696494,0,0,1,0
2,2,32,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2000,250,22,7,4,3,1.3407972200696494,0,0,1,0
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,150,14,7,3,5,1.3407972200696494,1,0,0,0
0,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,400,7,7,3,5,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,120,4,7,0,5,1.3407972200696494,1,0,0,0
0,1,29,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1500,150,15,3,0,5,1.3389167595293985,1,0,0,0
0,1,11,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1400,150,4,7,6,5,1.3407972200696494,1,0,0,0
1,1,8,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1100,90,11,7,6,5,1.3407972200696494,1,0,0,0
1,1,12,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1400,90,6,6,2,2,1.3389167595293985,1,0,0,0
0,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1200,90,17,6,2,2,1.3389167595293985,1,0,0,0
0,1,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1400,150,4,6,1,6,1.3389167595293985,1,0,0,0
0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1300,130,6,6,1,6,1.3389167595293985,1,0,0,0
0,2,19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1200,87,2,6,1,6,1.3389167595293985,1,0,0,0
1,1,9,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1600,200,6,6,3,3,1.3389167595293985,1,0,0,0
1,1,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1300,100,15,6,0,4,1.3389167595293985,1,0,0,0
0,1,17,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1200,90,14,6,0,4,1.3389167595293985,1,0,0,0
0,1,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1300,106,4,6,0,4,1.3389167595293985,1,0,0,0
1,1,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1200,98,5,1,2,4,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1600,180,18,1,2,4,1.3407972200696494,1,0,0,0
1,1,14,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,2500,100,11,1,5,4,1.3407972200696494,0,1,0,0
0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1500,140,16,1,3,5,1.3407972200696494,1,0,0,0
0,2,23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,950,90,16,1,3,5,1.3407972200696494,1,0,0,0
0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1200,90,1,1,3,5,1.3407972200696494,1,0,0,0
0,1,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12000,250,9,1,3,5,1.3407972200696494,0,0,1,0
0,1,10,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,12000,400,4,1,2,5,1.3407972200696494,0,1,0,0
1,1,4,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1600,160,14,1,2,5,1.3407972200696494,1,0,0,0
0,1,7,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1500,100,14,1,2,5,1.3407972200696494,0,1,0,0
1,1,11,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1100,90,11,1,6,5,1.3407972200696494,1,0,0,0
1,1,19,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1200,75,6,2,0,2,5.018336451905449,1,0,0,0
0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1700,180,2,2,1,6,1.3389167595293985,1,0,0,0
0,1,2,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,900,60,5,2,4,2,1.3389167595293985,1,0,0,0
0,2,4,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,700,50,16,2,4,2,1.3389167595293985,1,0,0,0
0,1,14,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,12000,250,4,0,5,1,1.3407972200696494,1,0,0,0
1,1,4,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1000,80,7,0,5,1,1.3407972200696494,1,0,0,0
0,1,8,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1300,110,7,0,2,4,1.3407972200696494,1,0,0,0
0,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12000,250,8,2,1,7,1.3407972200696494,0,0,1,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1500,130,8,2,4,7,1.3407972200696494,1,0,0,0
1,1,9,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1200,75,6,3,2,6,1.3389167595293985,1,0,0,0
0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1300,130,3,8,3,2,3.282166808418481,1,0,0,0
0,2,38,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,12000,250,1,8,3,2,3.282166808418481,0,0,1,0
1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,950,75,9,0,2,7,0.7976939544977504,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1100,90,26,0,2,7,0.7976939544977504,1,0,0,0
1,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1100,85,5,0,2,2,2.0381656884361123,1,0,0,0
1,1,25,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,100,17,2,0,4,1.2476715479014318,1,0,0,0
0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1200,98,14,0,4,6,5.16838121152386,1,0,0,0
0,2,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1300,100,4,9,1,2,1.3389167595293985,1,0,0,0
0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,98,4,9,1,2,1.3389167595293985,1,0,0,0
0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1100,75,1,8,3,3,0.7320576821674599,1,0,0,0
0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1200,75,15,8,3,3,0.7320576821674599,1,0,0,0
0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,150,11,7,1,6,1.3407972200696494,1,0,0,0
0,1,16,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,950,90,21,5,1,4,1.305839365871934,1,0,0,0
0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1400,150,6,1,3,5,1.3389167595293985,1,0,0,0
1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,98,15,10,3,6,2.070714878485168,1,0,0,0
0,1,24,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1400,150,17,3,3,0,0.7952974114787134,1,0,0,0
0,2,16,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1200,98,9,3,3,0,0.7952974114787134,1,0,0,0
1,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1500,150,5,11,3,5,1.3389167595293985,1,0,0,0
1,3,24,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1200,87,1,11,3,5,1.3389167595293985,1,0,0,0
0,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1200,75,3,4,6,6,1.3389167595293985,1,0,0,0
1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1400,150,11,4,6,6,1.3389167595293985,1,0,0,0
0,1,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1100,85,8,6,6,6,2.1687919514887244,1,0,0,0
0,1,11,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,120,8,11,1,2,3.5720585647925853,1,0,0,0
0,1,19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1700,150,4,10,1,2,1.3389167595293985,1,0,0,0
1,1,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1300,120,9,10,1,2,1.3389167595293985,1,0,0,0
0,2,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12000,250,2,3,3,3,0.6067950709799701,0,0,1,0
0,1,29,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2200,250,8,2,4,4,2.580824666767953,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8000,400,7,5,5,4,1.3407972200696494,0,1,0,0
1,1,19,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1100,75,9,11,2,4,2.39568948405258,1,0,0,0
0,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1400,150,9,11,1,3,1.7586399287016967,1,0,0,0
0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1600,180,6,7,4,4,2.577923314853504,1,0,0,0
1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,200,100,31,7,4,4,2.577923314853504,0,0,0,1
0,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1100,75,4,7,4,4,2.577923314853504,1,0,0,0
1,1,14,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1500,140,14,2,3,3,1.3389167595293985,1,0,0,0
0,1,7,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1600,150,11,2,3,3,1.3389167595293985,1,0,0,0
0,2,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1300,120,11,7,0,4,4.9481504047383424,1,0,0,0
0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1400,150,9,4,3,6,2.20807583794008,1,0,0,0
0,2,23,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1300,190,7,5,0,4,2.2660860792180726,1,0,0,0
1,1,43,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1500,140,25,5,0,4,2.2660860792180726,1,0,0,0
0,1,16,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2700,300,3,7,4,7,1.3407972200696494,1,0,0,0
1,1,4,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1800,200,15,7,4,7,1.3407972200696494,1,0,0,0
0,2,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,12000,250,9,7,3,5,1.3407972200696494,0,0,1,0
0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1300,120,8,7,3,5,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2500,250,3,0,0,7,1.0602326385414549,1,0,0,0
0,2,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1400,150,7,0,0,2,4.423367850564839,1,0,0,0
0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,950,90,20,0,0,2,4.423367850564839,1,0,0,0
1,1,3,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1400,130,18,0,1,0,2.308618249871365,1,0,0,0
0,2,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1100,75,7,0,1,0,2.308618249871365,1,0,0,0
1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1600,250,6,0,6,6,3.064970860278088,1,0,0,0
0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1500,150,27,7,5,6,1.3407972200696494,0,0,0,1
0,1,3,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1500,130,6,7,5,6,1.3407972200696494,1,0,0,0
0,1,19,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1200,100,11,7,6,0,1.3407972200696494,1,0,0,0
1,1,6,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1400,130,4,7,6,0,1.3407972200696494,1,0,0,0
0,1,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1500,150,3,5,3,3,1.1380302183377893,1,0,0,0
1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1200,120,4,5,3,3,1.1380302183377893,1,0,0,0
0,1,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2200,250,15,5,3,3,1.1380302183377893,1,0,0,0
1,1,10,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1300,100,7,7,6,7,1.3407972200696494,1,0,0,0
1,1,11,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,200,100,17,3,2,5,2.1876551739177645,0,0,0,1
0,1,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1400,120,11,3,2,5,2.1876551739177645,1,0,0,0
0,1,23,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1700,250,8,7,5,3,1.3407972200696494,1,0,0,0
0,2,6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,12000,250,8,7,5,3,1.3407972200696494,0,0,1,0
0,1,16,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1300,100,4,5,0,7,0.6528330770822188,1,0,0,0
0,1,6,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2000,250,4,7,3,0,1.3407972200696494,1,0,0,0
1,2,13,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1200,90,19,7,3,0,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1300,150,11,7,6,7,5.035885129132035,1,0,0,0
0,1,16,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1200,90,19,7,3,7,1.3407972200696494,1,0,0,0
1,1,17,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1400,130,6,7,1,7,1.3407972200696494,1,0,0,0
0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,98,7,7,1,7,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1300,100,5,7,1,3,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12000,250,14,7,4,5,1.3407972200696494,0,0,1,0
1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1300,120,2,7,4,5,1.3407972200696494,1,0,0,0
0,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2500,100,3,7,4,5,1.3407972200696494,0,1,0,0
0,2,7,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,120,2,5,4,5,1.3559689303736375,1,0,0,0
0,2,8,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,120,7,5,4,5,1.3559689303736375,1,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,90,16,5,4,5,2.977293048442598,1,0,0,0
0,1,19,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2500,300,3,5,5,5,4.368544614371606,1,0,0,0
1,1,5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,100,7,5,5,5,4.368544614371606,1,0,0,0
1,1,9,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1400,130,4,5,4,6,4.136898662521948,1,0,0,0
0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1300,120,14,5,4,6,4.136898662521948,1,0,0,0
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1200,75,8,5,4,6,4.124016005424975,1,0,0,0
1,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1400,150,21,5,4,6,4.124016005424975,1,0,0,0
0,1,9,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1400,130,4,5,4,6,4.124016005424975,1,0,0,0
0,1,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1300,190,7,5,3,4,1.133038049479144,1,0,0,0
0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1400,130,3,5,3,4,1.133038049479144,1,0,0,0
0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,75,9,5,3,5,4.366937140709028,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1100,75,11,5,3,5,4.366937140709028,1,0,0,0
1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,100,2,5,4,2,5.106765883515545,0,0,0,1
0,1,7,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1500,150,0,5,2,5,2.909995018258274,1,0,0,0
2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1000,80,7,5,4,5,2.1559190008213034,1,0,0,0
1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,100,11,5,4,5,2.5379823960063117,1,0,0,0
0,1,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2500,150,26,5,3,4,0.4451132951459053,0,1,0,0
0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,14,5,3,3,0.6576581860487823,1,0,0,0
1,1,11,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1300,150,6,5,0,6,1.9405648325977585,1,0,0,0
1,1,13,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1300,100,5,5,4,2,3.260836587416661,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1400,120,5,6,3,6,1.3407972200696494,1,0,0,0
0,2,9,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1400,120,6,6,5,7,1.3407972200696494,1,0,0,0
0,2,4,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1200,100,7,6,5,7,1.3407972200696494,1,0,0,0
2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1000,70,8,6,6,4,1.3407972200696494,1,0,0,0
1,1,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,900,60,3,6,5,7,5.035885129132035,1,0,0,0
1,2,9,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,950,90,18,6,5,7,5.035885129132035,1,0,0,0
1,2,20,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,100,3,6,2,0,1.3407972200696494,1,0,0,0
0,1,10,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,120,1,6,2,0,1.3407972200696494,1,0,0,0
0,1,38,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,12000,250,5,6,4,5,1.3407972200696494,0,0,1,0
0,1,11,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,3,6,0,6,1.3407972200696494,0,1,0,0
1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,150,14,6,0,6,1.3407972200696494,1,0,0,0
0,1,6,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,150,14,6,2,2,1.3407972200696494,1,0,0,0
1,1,6,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,2500,300,7,6,1,3,1.3407972200696494,1,0,0,0
0,1,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1500,130,23,6,0,4,1.3407972200696494,1,0,0,0
0,2,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1800,200,1,6,0,4,1.3407972200696494,1,0,0,0
2,1,6,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1700,200,27,6,1,6,1.3407972200696494,1,0,0,0
0,2,12,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1300,120,25,1,2,5,1.3389167595293985,1,0,0,0
0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,2000,250,3,1,2,5,1.3389167595293985,1,0,0,0
0,2,18,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,12000,250,9,1,5,6,1.3389167595293985,0,0,1,0
1,1,14,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,90,6,11,4,5,1.3389167595293985,1,0,0,0
0,2,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,12000,250,5,11,4,3,1.3389167595293985,0,0,1,0
0,1,17,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1400,150,5,11,5,6,1.3407972200696494,1,0,0,0
0,2,6,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1400,130,5,11,4,2,1.3389167595293985,1,0,0,0
0,1,16,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1100,85,11,11,4,2,1.3389167595293985,1,0,0,0
0,2,11,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,12000,250,3,11,1,3,1.3389167595293985,0,0,1,0
0,1,31,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1300,100,8,11,1,7,1.3389167595293985,1,0,0,0
1,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1200,90,9,11,1,7,1.3389167595293985,1,0,0,0
0,1,7,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1300,140,8,11,2,6,1.3407972200696494,1,0,0,0
0,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1200,90,2,9,4,6,1.3407972200696494,1,0,0,0
0,2,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1400,150,7,9,4,6,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1350,130,27,9,4,6,1.3407972200696494,1,0,0,0
0,1,17,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1100,80,0,9,4,4,1.3407972200696494,1,0,0,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1300,110,16,9,3,4,1.3407972200696494,1,0,0,0
1,1,5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1500,100,12,9,2,2,5.084649797909543,0,0,0,1
0,2,23,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,12000,250,8,9,4,5,1.3407972200696494,0,0,1,0
0,1,6,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2200,400,11,9,4,3,1.3407972200696494,1,0,0,0
0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1200,75,8,9,0,7,1.3407972200696494,1,0,0,0
